WKT,id,start_date,end_date,description,user_id,created,last_modified,source_id,type,night_bombing,map_sheet_id
"POINT (-0.03931 51.486474)","253",1940/09/07 11:36:00,1940/09/07 11:36:00,"Deptford Park, Evelyn Street, Deptford, SE8, London, UK ; Many IB burnt out in park","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.032068 51.480167)","252",1940/09/07 11:36:00,1940/09/07 11:36:00,"Edward Street SE14, London, UK ; 4x6 roadway and paving damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",OIL,false,
"POINT (-0.006419 51.526846)","251",1940/09/07 11:35:00,1940/09/07 11:35:00,"Three Mill Lane, Greater London E3 3, London, UK ; A number of IB bombs burned out on road","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.009011 51.482717)","250",1940/09/07 11:35:00,1940/09/07 11:35:00,"Creek Bridge, Creek Road, Greenwich SE10, London, UK ; Owned by London County Council10x6 of carriage way","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.013158 51.522173)","237",1940/09/07 11:15:00,1940/09/07 11:15:00,"Empson St Bromley E3, London, UK ; About 200 tons of electric power cable and a quantity of electric apparatus damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","236",1940/09/07 11:15:00,1940/09/07 11:15:00,"240 Brunswick Rd, Poplar, E14, London, UK ; A building of 4 floors about 100 x 60 ft, fourth floor severely damaged. Most part of roof off.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","235",1940/09/07 11:15:00,1940/09/07 11:15:00,"240 Brunswick Rd, Poplar, E14, London, UK ; Wine Growers- Building of 3 floors about 300x 60ft ( used as wine stores) about 2/3 of top floor and contents severely damaged. Most part of roof off. Contents under slightly by water.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","234",1940/09/07 11:15:00,1940/09/07 11:15:00,"242, Brunswick Rd, Poplar, E14, London, UK ; One half of 2nd floor slightly damaged by water, window glass damaged by breakage.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","233",1940/09/07 11:15:00,1940/09/07 11:15:00,"242 Brunswick Rd, Poplar, E14, London, UK ; Wine and Spirit Merchants. Building of 3 floors about 80x 40ft used as bottling stores. 4/5 of 3rd floor and contents severely damaged. Most part of roof off.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.070968 51.492603)","150",1940/09/06 18:15:00,1940/09/06 18:15:00,"84 Southwark Park Road, SE16, London, UK ; front room on 1st floor and contents slightly damaged. 3x2 rood damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
